C1	C2	C3	C4	C5	AD1	AD2	AD3	AD4	AD5
A2RUC4	0	-0.0648564806212379	0.595204651223651	0	0.418168843368809	-0.0525362188656747	-0.505620172749498	0.350296147247343	0.0810036306356563	-0.42033812883792
A2RUS2	0.425851567379408	1.59302893892301	-0.249800349716614	-0.134297670121373	-0.292960461799335	0.684925317095116	-2.56285444669019	-0.360203127283318	-2.23413484537171	1.05602825377465
A3KMH1	-0.191713868678855	0.0642111318029805	0.508237356085171	-0.271364558601686	-0.368108109061892	0.0520134617497177	-0.44702703609245	0.209131199432303	0.775900893609925	0.227171059480715
A4D126	0.713304202133345	0.3760189077907	0.0484585004062575	0.0661449096655705	-0.218591560643475	-1.29878449258204	-0.38906735115708	0.43200068732111	-0.678792811211413	-0.674977795552415
A4D1E9	0.934173135819256	0.0642111318029805	-0.198804709836778	-0.134297670121373	-0.756123400761749	-0.10560580947577	0.312392356377342	-0.257730479123711	0.550795370641936	-1.22052140540542
A4D1P6	-0.127158238754987	-0.468310691515105	0.0964395694009874	0.449761445868927	0.813307247057159	0.638869426419101	-0.163298470932207	-0.257730479123711	-0.417568333552672	0.604465685159231
A4D1U4	-0.0632580072532703	0.127789631332253	-0.353422112300877	0.929068710327975	-0.218591560643475	-0.159219713073981	0.0533458992459881	-0.466189800469437	-0.50371514497091	1.05602825377465
A5D8V6	-0.456768557850882	0.731328762499347	0.419688751050701	0.196492391352687	0.618457230820865	-1.10150410714314	0.158471201558837	1.47202800101327	0.319287891871846	-1.14945156220508
A5PKW4	0.988200237858944	0.253097753115456	0.329500264155669	-0.626931050452223	-0.144985430890708	0.684925317095116	-0.564860760483981	-0.0624460657786828	-0.678792811211413	-0.42033812883792
A5YKK6	-0.0632580072532703	0.190747842928835	-0.198804709836778	-0.925745786702421	-0.0721265843935984	0.353672714642438	0.70247116280394	0.322574211425153	-0.332323599559175	0.337500481992142
A5YM72	1.8888939397333	-0.824929903132532	-0.849107814248963	3.907316894915	0.813307247057159	-1.86445042153882	-1.61429023608705	0.537685345252201	-0.417568333552672	0.499151519305028
A6NC98	1.19978717791246	0.253097753115456	-0.67821171436811	2.28401550604378	-0.917400631473793	-0.435861499600328	0.462017471455518	-1.10247337947085	0.319287891871846	-0.297096893285358
A6NCN2	-2.24495444924615	1.17655118071715	-0.249800349716614	-2.18373360195552	-3.54733472497819	-2.75809979117048	6.23590580287362	-0.360203127283318	-2.34196155698327	-1.22052140540542
A6NCS6	-0.0632580072532703	-0.399292220744575	0.374803280232	-0.202477842927148	-0.368108109061892	-0.159219713073981	-0.163298470932207	0.43200068732111	-0.767764163585964	1.24595082763943
A6NDB9	-0.804598419401581	-0.19655830698255	0.0964395694009874	0.572866974693258	1.12674285752216	-0.10560580947577	-0.108311131052837	-0.613406915153574	0.550795370641936	-0.674977795552415
A6NDG6	0.425851567379408	0.673452450760717	2.00699011688203	0	-1.2512531397472	-1.29878449258204	-0.746614391258755	-0.767987881147014	-0.0818177511134838	-0.941329069040456
A6NDU8	0.124640087594598	0.127789631332253	0.191006406954485	-0.774659542780923	-0.218591560643475	0.353672714642438	0.312392356377342	0	-0.332323599559175	0.499151519305028
A6NE02	0.542412653004764	0.436612456296408	1.63863295156784	-0.411317276766784	-1.87569330942166	-0.10560580947577	-3.30350861650108	0.0307562251539307	2.56281055036683	-0.42033812883792
A6NED2	0.713304202133345	0.127789631332253	1.7418885320316	0.260720026984536	-0.218591560643475	-0.609158357025656	-1.40123364536429	0.664903923527825	-0.417568333552672	-1.00987566255961
A6NEL2	-0.949297176916289	1.01317117562675	-0.353422112300877	0.511599180855044	0.618457230820865	-0.268125939228888	0	-0.728611869350621	0.240632229635272	-0.17642337119679
A6NGB9	-1.72733809387259	-0.752012002971014	1.4253124661278	1.1563561006661	1.42706009571072	-0.911399165214816	-2.56285444669019	0.121230248746551	0.550795370641936	-0.873584208452412
A6NGN9	0.0626285639064346	0.190747842928835	1.24011756238012	0.871011497848719	-0.292960461799335	-0.668224632676395	-1.19632136674227	-0.0941486526663298	0.550795370641936	-0.482956247375275
A6NHL2	-0.804598419401581	0	-0.849107814248963	0.260720026984536	-0.676823867505903	0.865195242431386	0.261574737602725	-0.325666733068941	0.39719085680205	0.0576335058789905
A6NHR9	-0.191713868678855	0.127789631332253	-0.198804709836778	-0.271364558601686	0.485554641181794	0.20501881731353	0.412604968306866	-0.158546297037758	-0.417568333552672	0.171208116383544
A6NHX0	0.307091086696662	0.788690611328404	0.55191512966039	-0.0668096937627796	0.813307247057159	-0.213389211058288	-0.871299514205981	-0.158546297037758	0.775900893609925	-1.66628895647735
A6NI28	-0.322846085514782	0	0.0964395694009874	-0.849773433219509	0.212129771136522	-0.911399165214816	0.932601712671571	0.589202789893184	-0.417568333552672	0.95867941516918
A6NIH7	0.542412653004764	-0.538075322372352	-0.301335636016126	0	-0.598391013164127	0.0520134617497177	0.607579860135285	0.121230248746551	0.0810036306356563	1.15176794677967
A6NIK2	0.366751426666249	0.127789631332253	0.419688751050701	0	-1.33720069083763	0.498215834705896	0.0533458992459881	-0.360203127283318	-0.678792811211413	0.0576335058789905
A6NJ78	0.713304202133345	-3.40490140934682	0.374803280232	-2.00159868610746	0.0714088950346092	0.498215834705896	-1.68723311150033	2.36604205913839	2.0729907885234	0.227171059480715
A6NK58	0.186046611162966	0.190747842928835	0.968411459023919	-0.134297670121373	1.12674285752216	-1.43456640661118	-0.108311131052837	0.180107745579546	-0.417568333552672	-0.610260702702708
A6NKD9	-0.804598419401581	-0.19655830698255	0.464164303169662	-0.271364558601686	0.212129771136522	0	0.412604968306866	0.180107745579546	-1.32303372929037	1.10409591181207
A6NL88	0.366751426666249	0.731328762499347	0.680646125370756	-0.849773433219509	-0.144985430890708	0	-0.505620172749498	-0.575940091265395	0.319287891871846	-0.806622542991184
A6NMK8	-0.456768557850882	-0.538075322372352	-1.46639357789296	0.511599180855044	-0.0721265843935984	0.996431669411791	1.99203346475834	2.52027235576563	-1.41937565501698	0
A6NNL5	0	1.12254948062467	-1.95034141175968	-1.00259645274187	-0.144985430890708	1.03945503801485	-0.0538820479178867	0.322574211425153	0.47435539389273	0.552047955906035
A6XGL0-2	0.425851567379408	-1.68663007955619	1.53314061507566	-0.700384931249393	-1.33720069083763	1.12445381774141	0.462017471455518	0.589202789893184	0.240632229635272	0.171208116383544
A6ZKI3	0.879678260843272	-0.898681168763379	0.374803280232	0.753353407315387	0.281468810441963	0.498215834705896	-1.19632136674227	0.237884663755683	-0.0818177511134838	0.227171059480715
A7E2V4	0.542412653004764	0.3760189077907	-0.0489455286690151	0.0661449096655705	-0.0721265843935984	0.304589633111472	0.412604968306866	-0.360203127283318	-0.590783330133693	-0.0582127467966737
A7KAX9	0	0.314851004293489	-0.353422112300877	-0.849773433219509	0	0.730578967781963	0.106166214584866	0.180107745579546	-1.13370431901264	0.337500481992142
A7MBM2	-0.127158238754987	0.3760189077907	0.374803280232	0	-0.756123400761749	0.498215834705896	0.210270818438624	-0.0310653381223495	-0.857718644723408	0.171208116383544
A8K2U0	3.18997016955797	-2.21014664673416	-0.849107814248963	-1.08034597735541	-2.16089115852338	-2.09342029920417	0	6.58933079412152	-3.38262717519238	-0.941329069040456
A8K8P3	0.484401931375491	-1.5211552309146	0.191006406954485	0.693734096703105	0.485554641181794	0.103514467268776	0.932601712671571	2.49279684041035	-1.04066561820911	-0.358389735635363
A8MSI8	0.824707442070211	-0.538075322372352	0.191006406954485	-0.411317276766784	0.618457230820865	0.20501881731353	-0.624763267923013	-0.126179769620197	0.922585901966284	-0.17642337119679
A8MVW0	0.124640087594598	-0.130371413924317	0.237610007658491	-0.134297670121373	-0.144985430890708	-0.323441902790036	-0.33172756778223	0.0612094283846612	0.626524267536452	-0.806622542991184
A8MXV4	1.09488277050076	-1.0487615493849	0.0484585004062575	0.260720026984536	0	0.638869426419101	0.362732807367373	0.0307562251539307	0.0810036306356563	-0.117016496047974
A9UHW6	-1.24907377267769	0.0642111318029805	0.464164303169662	0.13163813474903	-0.218591560643475	-0.159219713073981	0.0533458992459881	-0.430455586001695	0	0.95867941516918
B2RTY4	0.124640087594598	0.253097753115456	0.0484585004062575	-0.925745786702421	-0.0721265843935984	0.353672714642438	0	0.180107745579546	0	0.114699184734189
B4DS77	0.307091086696662	0	0.283771861424974	-0.411317276766784	-0.999419064076133	0.638869426419101	-0.624763267923013	-0.0941486526663298	0.319287891871846	0.445767551071938
B7ZAQ6	0.425851567379408	0.0642111318029805	0.0484585004062575	-0.271364558601686	-0.520806098179305	-0.10560580947577	-0.163298470932207	0.180107745579546	0	0.0576335058789905
B7ZBB8	-0.25693848077282	0.3760189077907	1.49746251331034	0.693734096703105	-0.444050984286838	0.45047751409046	-0.163298470932207	0.738795293839377	-1.51687140367959	-1.51385596042822
B9EJG8	0.124640087594598	-1.0487615493849	-1.02621966367735	0.196492391352687	-1.08238570765154	0.865195242431386	0.412604968306866	0.0612094283846612	0.161209182969487	1.94888742028628
C4AMC7	-0.322846085514782	0	0.508237356085171	0.511599180855044	-0.144985430890708	0.638869426419101	0.261574737602725	0.322574211425153	-1.61554894775854	0.227171059480715
C9J069	0.366751426666249	0.496642335718228	-0.148337531691429	-0.925745786702421	0.212129771136522	0.45047751409046	0.0533458992459881	-0.257730479123711	-0.0818177511134838	-0.117016496047974
C9JLW8	0.124640087594598	0.3760189077907	0.237610007658491	-0.271364558601686	0.281468810441963	0.353672714642438	-0.108311131052837	-0.651333466137883	-1.04066561820911	0.391886980656389
G9CGD6	-0.322846085514782	0.788690611328404	0.680646125370756	1.1563561006661	0.281468810441963	-0.213389211058288	-1.12972152096796	0.714360580623222	-0.417568333552672	-1.22052140540542
H3BS89	0.599893588956233	0.190747842928835	0.508237356085171	-0.774659542780923	0.281468810441963	-0.159219713073981	0.0533458992459881	0.180107745579546	0.319287891871846	-0.117016496047974
O00116	0.307091086696662	0	0.143952522942924	-0.0668096937627796	-0.292960461799335	0.103514467268776	-0.274994565986906	0.322574211425153	0.0810036306356563	0.282598463808927
O00139	0.366751426666249	0.901906945137865	-0.622553518737793	-0.340972614255718	0.485554641181794	-0.10560580947577	0.261574737602725	-0.257730479123711	0.626524267536452	-0.610260702702708
O00142	-0.127158238754987	0	0.191006406954485	0	0.485554641181794	-0.213389211058288	-0.746614391258755	-0.395129771498229	-0.417568333552672	0.604465685159231
O00151	0.307091086696662	0	0.374803280232	1.69273633006869	-0.292960461799335	-0.788397966052952	0.607579860135285	1.45276952671819	-2.34196155698327	0.227171059480715
O00154	0.76925229266389	1.01317117562675	0.680646125370756	-0.340972614255718	0.552313585280861	-1.10150410714314	-0.163298470932207	-0.325666733068941	-0.417568333552672	-1.74403669498395
O00159	-0.127158238754987	-0.752012002971014	-0.849107814248963	-1.08034597735541	0.142114242719091	0.498215834705896	1.64849270385969	1.39426351899388	-1.32303372929037	0.80951787899326
O00160	-0.663151596209502	0.190747842928835	-0.148337531691429	-0.700384931249393	0.350144308094744	0.255041302167476	-0.0538820479178867	0.0612094283846612	-0.164466153491527	1.00755835124582
O00161	-1.0229134399904	0	-0.198804709836778	0.929068710327975	-0.218591560643475	-0.10560580947577	0.312392356377342	-0.257730479123711	0.240632229635272	0.758931360489287
O00165	0.366751426666249	-0.130371413924317	0.0484585004062575	0.511599180855044	-0.0721265843935984	0.353672714642438	-0.274994565986906	-0.22431420636574	0.550795370641936	0
O00168	-0.733477676907884	0.496642335718228	1.20221823407257	0.812442761489829	0	0.20501881731353	-1.47131593272917	-0.502341968439963	-2.56199651129698	0.656413293917745
O00170	0.186046611162966	0	-0.513109831838676	-0.0668096937627796	0.0714088950346092	0.103514467268776	0.932601712671571	0.121230248746551	0.0810036306356563	0.391886980656389
O00178	0.65685432830908	0.0642111318029805	-0.0489455286690151	-0.340972614255718	-0.144985430890708	0.684925317095116	0.210270818438624	0.537685345252201	-0.590783330133693	0
O00182	-0.949297176916289	0.3760189077907	-0.56752424273247	-1.82432128496184	-0.0721265843935984	1.72137269692765	-0.218855637951421	0.0612094283846612	-0.50371514497091	0.758931360489287
O00186	0.246859825710634	-0.679908844998924	-0.301335636016126	0.387343066381021	-0.292960461799335	0.402299202752434	0.462017471455518	0.350296147247343	0	0.707899140045843
O00189	0.186046611162966	-0.468310691515105	0.329500264155669	0.387343066381021	0.0714088950346092	-0.379349492154164	0.607579860135285	0.0913655224571751	0.47435539389273	-0.117016496047974
O00192	-0.322846085514782	-0.973285069065848	-0.4592966974577	0	-0.444050984286838	0.638869426419101	0.749294330649816	0.0612094283846612	0	1.00755835124582
O00193	-1.72733809387259	-3.62744641109233	3.42411237829374	0.812442761489829	-2.76772019116546	-0.323441902790036	-1.76118212722625	-0.848277463482579	0.849573773897667	0.552047955906035
O00194	0.879678260843272	-0.468310691515105	0.680646125370756	1.1563561006661	0.142114242719091	-1.29878449258204	-0.808594487811243	-0.889218129893565	1.75117822684957	-0.941329069040456
O00203	0.542412653004764	0.556118936492408	-0.301335636016126	0.13163813474903	0.0714088950346092	0.304589633111472	-0.218855637951421	0.266373115421882	-0.678792811211413	-0.0582127467966737
O00213	0.65685432830908	1.23010472875537	-0.56752424273247	0.13163813474903	0.877099086992227	0.255041302167476	-0.871299514205981	-0.325666733068941	-0.767764163585964	-0.806622542991184
O00214	0.76925229266389	0.731328762499347	-0.0983879747517959	-0.700384931249393	0.683996816368152	-0.323441902790036	0.210270818438624	-0.126179769620197	-0.417568333552672	-0.117016496047974
O00217	-0.389451138176061	-0.19655830698255	0.722811229541241	0.387343066381021	0.940328876980718	-0.435861499600328	-0.44702703609245	-1.14694860901728	0.626524267536452	-0.674977795552415
O00222	-0.876531987975239	1.17655118071715	0	0.13163813474903	0.618457230820865	-0.492991136842998	-1.98935352536728	-0.395129771498229	1.81656651181903	-1.00987566255961
O00231	0.186046611162966	0.3760189077907	-0.4592966974577	-0.482414302877147	0.552313585280861	0.20501881731353	0.0533458992459881	-0.126179769620197	0.47435539389273	-0.117016496047974
O00232	0.0626285639064346	0.496642335718228	-0.198804709836778	-0.271364558601686	0.281468810441963	-0.0525362188656747	0.106166214584866	-0.158546297037758	0.240632229635272	0
O00233	-2.61530354319608	-2.03088052195593	1.46152110213945	2.23670207802151	0.418168843368809	-0.213389211058288	-1.83616542840733	-1.28434790139179	0.849573773897667	0.95867941516918
O00238	-1.24907377267769	-0.399292220744575	-0.353422112300877	-0.0668096937627796	0.552313585280861	0.353672714642438	0.655235450720226	-0.291511964279474	-0.164466153491527	0.95867941516918
O00244	-0.191713868678855	-0.608602423308207	2.8895249411511	2.56103511268919	-1.96950555690384	-1.16644046738229	-2.14704779501545	-1.0586290255517	1.13777370060762	-2.7688405089811
O00258	-0.25693848077282	0.788690611328404	-0.0983879747517959	-0.340972614255718	-0.999419064076133	0.353672714642438	0.412604968306866	0.0612094283846612	0.0810036306356563	0
O00264	0.246859825710634	0.0642111318029805	0.508237356085171	0	-0.520806098179305	0.154513015943438	-0.274994565986906	-0.0310653381223495	0.626524267536452	-0.42033812883792
O00267	0.0626285639064346	0.436612456296408	-0.148337531691429	-0.554279960378147	0.281468810441963	0.20501881731353	1.06608293052088	0.209131199432303	-0.247962246578021	0
O00273	0.0626285639064346	1.06809206459662	-0.791473542669689	-0.271364558601686	0.877099086992227	-0.492991136842998	0.412604968306866	-0.0624460657786828	-0.767764163585964	-0.0582127467966737
O00291	0.366751426666249	0.901906945137865	-1.02621966367735	0.871011497848719	1.12674285752216	-0.379349492154164	-0.218855637951421	0.0913655224571751	-1.13370431901264	0
O00299	-0.127158238754987	-0.0648564806212379	-1.73702092631964	0.324333034667679	-0.917400631473793	0.684925317095116	1.99203346475834	1.19083649749076	-0.164466153491527	0.391886980656389
O00303	0.599893588956233	0.127789631332253	0.0484585004062575	-1.31920431678476	-0.676823867505903	0.154513015943438	0.158471201558837	0.563551396824624	0	0.445767551071938
O00305	-0.0632580072532703	-0.263431086793067	0.329500264155669	0	0.877099086992227	-0.159219713073981	-1.06393887184796	-0.502341968439963	0.47435539389273	0.282598463808927
O00308	0.186046611162966	-0.0648564806212379	-0.406071696536697	-0.700384931249393	0.683996816368152	0.304589633111472	-0.0538820479178867	-0.0941486526663298	0.161209182969487	0
O00329	-0.389451138176061	-0.0648564806212379	-0.148337531691429	-0.411317276766784	1.00300643467782	-0.10560580947577	0.210270818438624	1.78229756587969	0.161209182969487	-0.297096893285358
O00330	0.307091086696662	0.0642111318029805	0.55191512966039	-0.134297670121373	0.552313585280861	-0.435861499600328	-0.33172756778223	-0.430455586001695	0.319287891871846	-0.740426170462501
O00339	-2.24495444924615	-0.973285069065848	-1.14797698320331	-0.0668096937627796	-0.756123400761749	1.75884461206305	1.06608293052088	-0.325666733068941	0.701555192320003	1.1990508179381
O00391	-0.322846085514782	-1.43998226751022	0.595204651223651	0.449761445868927	1.3679936327363	-1.9396648094959	-0.746614391258755	4.44316128732288	-0.0818177511134838	-0.610260702702708
O00399	-0.733477676907884	0	0.887913112070676	1.04368376644127	1.3679936327363	-2.25183574890605	-0.274994565986906	-0.728611869350621	0.319287891871846	-0.358389735635363
O00400	0.307091086696662	0.0642111318029805	-0.734513371598015	-0.202477842927148	-0.598391013164127	0.865195242431386	0.932601712671571	0.0913655224571751	0.161209182969487	0.282598463808927
O00401	-0.52481374751454	0.3760189077907	0.595204651223651	0.387343066381021	0.552313585280861	-0.974002425760401	-1.61429023608705	-0.807871984524255	1.27813575896747	-0.740426170462501
O00408	0.65685432830908	0.436612456296408	-0.0983879747517959	0.260720026984536	0.485554641181794	0.0520134617497177	-0.998953607817582	-0.325666733068941	1.20825723797063	-1.22052140540542
O00410	0.307091086696662	0.615052364377687	-0.353422112300877	-0.554279960378147	0.350144308094744	0.154513015943438	-0.163298470932207	-0.22431420636574	0.319287891871846	-0.0582127467966737
O00411	0.0626285639064346	0.496642335718228	-0.849107814248963	-2.56369464806153	-2.55969012578981	1.90610251264801	1.06608293052088	-0.972763083909843	0	1.33862671758357
O00422	-0.25693848077282	-0.824929903132532	-0.148337531691429	1.26715047497323	-0.292960461799335	0.103514467268776	-0.38906735115708	0.589202789893184	-0.332323599559175	1.1990508179381
O00423	-0.0632580072532703	-0.0648564806212379	0.237610007658491	-0.482414302877147	0.0714088950346092	0.45047751409046	-0.163298470932207	-0.0310653381223495	0.240632229635272	-0.236445872593891
O00442	1.09488277050076	0.901906945137865	-0.791473542669689	-0.482414302877147	1.06514132272823	-0.323441902790036	-0.108311131052837	0.180107745579546	0.39719085680205	-0.806622542991184
O00443	0.484401931375491	0	-0.198804709836778	-0.700384931249393	-0.598391013164127	0.82070723112425	0.312392356377342	0.485294682122431	-0.767764163585964	0.80951787899326
O00445	-0.25693848077282	-0.0648564806212379	0.374803280232	0.871011497848719	-0.0721265843935984	-0.268125939228888	-0.564860760483981	0.266373115421882	0.922585901966284	-0.674977795552415
O00451	0.65685432830908	0.556118936492408	0.928328606339322	0.260720026984536	0.0714088950346092	-0.55075205357157	-1.83616542840733	0.294601394946592	0.161209182969487	-1.29247412636854
O00453	1.79495012497638	-1.85646002571608	1.46152110213945	0.986623256651409	-0.756123400761749	-0.492991136842998	-0.871299514205981	3.40606937283056	-1.61554894775854	-0.546258730485004
O00458	-1.89519120763373	-0.0648564806212379	0	0.260720026984536	-0.0721265843935984	0.0520134617497177	0.559496859446065	-0.502341968439963	-0.417568333552672	1.38441446236521
O00459	0.307091086696662	0.615052364377687	-0.249800349716614	-0.849773433219509	0.418168843368809	0.0520134617497177	0.210270818438624	0.45876254389187	-0.50371514497091	-0.42033812883792
O00461	0	-1.43998226751022	-0.791473542669689	0	-1.08238570765154	1.56873967013472	0.88735909278531	0.927615830200504	-0.164466153491527	1.51964518584925
O00468-6	-0.191713868678855	0	0.143952522942924	-0.774659542780923	0.748943275361175	0.402299202752434	0.312392356377342	0.180107745579546	-0.164466153491527	-0.546258730485004
O00469	-2.06764360456732	0.788690611328404	0.329500264155669	0.196492391352687	0.940328876980718	-0.323441902790036	0.412604968306866	0.209131199432303	0.626524267536452	-1.07924319287435
O00471	0.65685432830908	0.788690611328404	-0.301335636016126	-0.774659542780923	0.142114242719091	0.0520134617497177	0.312392356377342	-0.325666733068941	-0.0818177511134838	-0.42033812883792
O00478	0.366751426666249	0.3760189077907	-0.67821171436811	0	0.281468810441963	0.154513015943438	1.02195742513219	-0.0624460657786828	-1.04066561820911	0.391886980656389
O00479	-4.75220179791336	-4.21989572082799	2.58418033521779	4.86842185314893	-0.999419064076133	-4.41169299965482	-2.39264273348453	0.180107745579546	0.922585901966284	1.65179052700092
O00481	0	0.673452450760717	-2.17343564381491	0.986623256651409	0.281468810441963	2.52179092645873	-1.98935352536728	1.90152350776354	-0.767764163585964	-0.546258730485004
O00483	0.713304202133345	0.253097753115456	1.673295297962	0.986623256651409	-0.999419064076133	-0.849536789055228	-0.998953607817582	-0.689731166444821	0.701555192320003	-0.873584208452412
O00487	-0.733477676907884	-0.824929903132532	0.508237356085171	0.812442761489829	0.940328876980718	-0.668224632676395	-1.40123364536429	-0.360203127283318	0.922585901966284	0.337500481992142
O00499	0.366751426666249	1.23010472875537	0.283771861424974	0.511599180855044	-0.444050984286838	-0.55075205357157	-0.746614391258755	-0.767987881147014	0.626524267536452	-1.22052140540542
O00501	0.599893588956233	-0.752012002971014	0.55191512966039	0.260720026984536	-0.836308980656073	0.45047751409046	0.510978712566095	0.0612094283846612	-0.417568333552672	0.171208116383544
O00505	0.713304202133345	0.314851004293489	-0.734513371598015	-0.849773433219509	0.350144308094744	0.0520134617497177	1.02195742513219	0.350296147247343	0.626524267536452	-0.546258730485004
O00506	0.988200237858944	-0.679908844998924	-1.27285662314998	-1.40076986249879	-0.218591560643475	1.03945503801485	0.932601712671571	0.377771662602616	0.319287891871846	0.499151519305028
O00519	0.713304202133345	0.436612456296408	-0.0983879747517959	-0.271364558601686	-0.676823867505903	0.0520134617497177	-0.564860760483981	0.485294682122431	0.47435539389273	-0.674977795552415
O00522	0.307091086696662	-0.752012002971014	0.638112762354062	-0.202477842927148	0.281468810441963	0.304589633111472	-0.0538820479178867	0.738795293839377	0	-0.0582127467966737
O00533-2	-0.127158238754987	0	0.143952522942924	0.511599180855044	0.552313585280861	-0.379349492154164	-0.33172756778223	-0.191255333749827	0.47435539389273	-0.117016496047974
O00534	-0.663151596209502	0.0642111318029805	1.27772422886194	-0.134297670121373	0.418168843368809	0.255041302167476	-0.33172756778223	-0.502341968439963	0.775900893609925	-1.66628895647735
O00541	-0.191713868678855	-0.399292220744575	-1.14797698320331	0.324333034667679	-0.999419064076133	0.154513015943438	0.462017471455518	0.180107745579546	-0.590783330133693	-0.0582127467966737
O00555	-0.52481374751454	0.731328762499347	0.283771861424974	0.0661449096655705	0.552313585280861	-0.10560580947577	-0.564860760483981	-0.466189800469437	0.319287891871846	-0.546258730485004
O00560	0.366751426666249	0.496642335718228	0.0484585004062575	-0.554279960378147	0.142114242719091	0.0520134617497177	0.312392356377342	-0.767987881147014	-0.767764163585964	-0.358389735635363
O00562	0.65685432830908	0.190747842928835	-0.0983879747517959	-0.626931050452223	0.748943275361175	-0.0525362188656747	-0.38906735115708	-0.0624460657786828	0.319287891871846	-0.482956247375275
O00567	0.366751426666249	-0.898681168763379	-1.08671782190745	-0.554279960378147	0.212129771136522	0.684925317095116	0.795712098016072	1.01786969102903	-0.247962246578021	1.00755835124582
O00571	-0.127158238754987	-0.468310691515105	-0.966463832879431	-1.73742451065627	-0.444050984286838	1.411515494316	1.84205952775088	0.563551396824624	-0.0818177511134838	0.499151519305028
O00584	-0.733477676907884	-0.263431086793067	1.53314061507566	2.1890494827462	-0.0721265843935984	-1.29878449258204	-1.76118212722625	0.904634496639728	-2.7881443231994	-0.42033812883792
