C1	C2	C3	C4	C5	C6	AD1	AD2	AD3	AD4	AD5	AD6
O14786	-0.810017085671016	-2.22395762288276	2.19902494264316	1.98476762801309	2.45881065562977	1.16991011191686	-2.13613437711601	4.12150401029159	3.19697029045881	1.7289215744078	2.01342076960986	0.844591477399309
O14807	0.583936939454536	-0.0812195997217037	-0.50618863482193	0.493296783975077	-0.316629671340292	0.26727651511787	-0.333942652953117	-1.0013201359755	-0.907275042284896	0.215737569020029	-0.191263799418575	-0.452150525825435
O14810	-1.74356975627743	-1.06548614025563	-0.997554213896099	-3.31913351762066	-2.24472276036177	-2.124121622954	0.912885928204628	-1.37238264788748	-1.18212601171606	-1.78553526543665	-2.32484924993442	-0.951486439639376
O14818	0.363263312812176	0.417131242748616	0.909704968770467	0.236225104355477	0.395886279622425	0.520041084480941	-0.514857906151255	0.223911662303776	-0.074206330739654	0.28968735285201	0.2259686106289	0.155556718461049
O14828	0.279482398685891	-0.529837279851312	-0.473601781113631	0.141635146667908	-0.542809654181839	0.0105756287771082	-0.908369648325178	-0.624385424941257	0.598721302715733	0.437503200401728	-0.289113959008433	0.512406773011836
O14841	0.00389387367408603	-0.374072440076695	-0.475189444759662	-0.332376435440693	1.89396515075093	0.823026571863796	-1.04906982562081	-0.677555025878605	-0.512530597971698	-0.978122796624541	-0.201936618623673	-9.74864144192334
O14874	-1.93236095804405	-1.26903983084708	-1.44804539064601	0.0820188989786124	-0.592204383981053	-0.336294069727556	1.79020169801047	2.34861031754204	1.38729854062108	0.0955219157122486	-1.41516484821218	-0.440323228744392
O14880	-0.447981148510478	-0.67107152433057	-0.89905927611797	-0.894975575766711	-0.699838747855624	-1.24636561727541	-2.17330149351182	-1.70689842717187	-1.43011745380863	-1.69458763712737	-0.676879730344066	-1.00909120962166
O14907	1.22808895768921	1.79025467861724	-0.194721095800348	-0.525383429017777	2.7977556273772	0.0262797238854974	0.341719966017859	1.26249486317776	0.0271761007086244	0.475207998318917	1.9908471864319	1.01880095121318
O14924	1.51632630380386	0.301505466861626	-0.233669373889265	-2.66765947228995	-0.732342555431249	-0.880142757373648	-0.713000288088014	-0.820189455195966	0.17222109494765	-1.81384253374941	-1.88678053727681	-9.74864144192334
O14936	-0.049929517002965	0.48313193158543	-0.555110262607815	0.122030411075818	0.74286171813703	0.0522388639929698	-0.413816847376858	0.0898005412328449	0.362498611106395	0.184984931973401	-0.0653372609021014	0.20505229456224
O14939	0.453840748045908	0.218299860379123	-1.03148311679621	-0.0330988593448559	-0.930840997153198	-1.82755880034564	0.146782043032299	-0.0957421135056393	-0.514689414142788	-0.15107227996325	0.445436411904202	-0.893424011171333
O14949	-0.463905088413137	-0.90778996394747	-0.869656049902747	-0.774072986196711	-0.759351862926016	-0.618601267136154	-1.12517574889909	-0.622360508063554	-0.742047587472758	-0.701532594804974	-0.766898808293418	-0.61090497269691
O14964	-1.07840602726617	-0.152331496481113	-1.40936276093928	-0.319370825109589	0.543290241941376	0.123409391400853	0.786308397621049	0.624766237143831	0.55863696612356	0.431388468436159	0.945200513423095	0.542115144005358
O14974	0.0612649767587116	-0.079894681160083	0.104333289421706	0.703040124415223	1.16445974290365	0.483936893360442	-0.524765805818829	0.385236134504141	0.0939776907800289	0.447733540402317	0.569275222217932	0.921804540924555
O14976	-0.860959145291604	-1.26001915403088	-0.91991782735767	-0.707568081254641	-0.416588453048557	-1.2046298361914	-1.53337306391179	-1.05708230470297	0.0957931604615496	-1.86532749918511	-0.85145396391122	-0.400883407894347
O14979	-1.095668217946	0.0730616762644927	-1.55782995396145	-1.44981688291793	-0.348052881435427	-1.56633953618397	0.794213033025219	-0.601199194297181	-0.566397742587556	-1.10260689375985	-1.1993028738658	-0.878345979543009
O14980	-0.279400360407229	-0.187806299479471	-1.3569204342113	-0.214661896218721	-0.212695656237637	-1.81020611799731	-1.03131238089724	-1.29012936118038	0.185029790514835	-1.59823708286235	-1.09352709997946	-0.915286335660898
O14994	0.517318600947666	-1.51034109502488	-1.00076291568312	-0.241794083769109	-0.956682353525014	-0.753238753089233	0.359120027302274	-0.948366716689564	0.0854478670629513	-0.872788147469796	-0.944296238757426	-0.311827592748978
O15020	-1.15659745506453	-1.01588328546361	-0.581902904901769	-0.128835695317984	0.160585989431314	-0.859073428631616	-1.23121069663069	0.525092201214261	1.38788784885684	-0.790207598328924	-0.0688762910229614	0.376305562114233
O15061	1.78371792092729	1.72340860721813	1.46428662061496	0.132441141634334	1.36464449579611	0.173672297346314	-0.451624608057426	-0.269348498728502	-0.230018387827075	-0.272612258773394	1.05435358605321	-0.532315776856512
O15067	0.632569344722445	0.317048873596053	1.0437574271055	0.421129939311691	-0.265109790889481	0.00210601581010634	0.107653841422944	0.206216002771684	0.0465230828724066	0.104018023761412	0.301386941299322	0.0635557518357258
O15075	-0.000747101071497844	0.826371731351712	0.256460277495427	0.18809736431103	0.88966742829468	0.127690402133451	-0.130573678052503	0.97316629599026	1.29669133644668	-0.0535377161503477	0.277001270714613	0.474701604436014
O15079	-0.885326411462612	-0.87546051629459	0.354747681360394	0.119724011834766	0.863251284977482	0.360385339051608	-0.763413427208304	-0.327191761917334	-0.61268025323444	0.378581155659337	0.092229472673658	0.764018771007954
O15083	-0.662884804319956	-1.80141947409168	0.391330192907387	-0.383675939967559	1.07119979430934	0.315977059656571	0.745808345370255	1.18118727496415	2.1805120266857	0.275557463102626	-0.197368752044579	0.791234224535666
O15118	0.22467830205369	0.555951986363367	-0.93559159554984	-0.727812403107331	-0.154499722592451	0.0546875193699289	0.0978289947967623	-1.5578412319399	-0.46855163245879	0.318935783774549	-0.0907613388086122	-0.0304886851781504
O15126	-0.568193810324825	-1.52361347746557	-0.0621864653415103	0.289843306411324	0.0680394865305484	-0.0390645731817958	0.0317546217537692	0.106898927813273	0.687992633214256	0.0960371349666905	-0.0760447512272608	0.0927557865638528
O15144	0.499775738901618	-0.0686606719031315	1.21305253528266	1.37354369958504	0.655371433656123	1.25832543737978	0.260145522946669	1.88498288782469	1.65706739403601	1.14586613454831	1.05907667629466	0.9376812866893
O15145	0.125725506366721	0.198397864914302	1.21730154687298	1.08772706132122	0.954423502208203	1.12341300047195	0.370338891783484	2.43535957390735	1.98255774087066	1.21030299432993	0.76818513855973	1.15101467041454
O15173	0.331148202359102	-0.353657033164351	-0.959872050539462	0.123621244559823	-0.169269049562994	0.272179314522491	-1.08324229891436	-0.800346885764642	-0.0777634934401667	0.344387592218505	-0.288286623829	0.185433671158707
O15197	-2.35617077976272	-2.23040592781358	-2.42433258039827	-0.213808258606229	-0.258432486776375	-1.31351541815662	-3.31904653101436	-3.66943699094554	-3.13256765879617	0.260540506611826	-4.35707458572297	-0.962633105319259
O15212	-0.334707039851209	0.217781284857835	0.192599910888128	0.166528441215702	-0.00804830689153828	0.590841350943736	-0.25414487741307	0.0849503414144815	0.154744298442712	0.645465385303136	0.307146217362532	0.556114222075914
O15240	0.38103637986816	-0.397325252035574	-0.878292432314527	0.276583396257545	-2.02630840619832	-0.265914979437729	1.5595393561072	-0.372480261229369	-0.460963945905762	-0.464475282554105	-0.100809732760631	-0.452051300217691
O15260	-0.481274519215344	-0.614519477663304	-1.42978173498073	-0.620713449043912	0.35979562375004	-1.28122280816401	-2.40936309502888	-2.21454435871238	-0.661360334554083	-2.33819087056445	-0.621881425725836	-0.957528852767283
O15355	0.664971671087109	0.608877369658315	-0.915361995425595	-2.60218363663706	-1.35182901406235	-2.0056613742062	1.36801184796676	2.13926721155347	0.896567803519143	-1.95210424213361	-0.491061997249132	-1.9374383973848
O15372	0.0867720707686214	0.383787587246654	-0.295693232740782	-0.722632602341679	-0.00884315017776657	0.122029574307882	1.10937552186855	1.1611808781008	0.763866781765712	-0.259949655913362	0.397289582544559	-0.348018990092009
O15394	0.63344569172917	-0.3717338036629	0.766625021754129	0.585715300743353	0.297938757300912	0.87991999289381	0.715539279516554	0.612289431517068	0.510372807055573	0.354451955175744	0.8240680847983	0.324248809113961
O15400	0.412958607651189	-0.67198294106617	0.499898819093031	0.145604895980753	0.274620712073727	0.69026174124106	-0.58103096657998	0.744826103261989	0.66131460418518	0.496222832213422	0.721776898944261	0.754962484425651
O15484	1.16797684063796	0.604849462482337	0.280754334611001	0.616851676475019	1.0208878814721	0.79135883318567	-0.530512017496528	-0.715814729674286	-1.00410709877503	-0.0524193903983146	0.512867553268995	-0.593151998161154
O15498	0.0111678380772234	-0.286034249129438	0.146455912057553	0.787302484228888	0.864468953019527	1.14839027917818	0.0914518170036542	1.28274003340675	1.33589403633417	1.18424457638897	0.789619821850492	0.630980215261366
O15511	0.730847832597653	0.578557212855186	1.38548516027608	2.01803105241576	1.24295224669585	2.25822953551912	-0.392588483545532	2.44298233900779	2.35823034700485	1.5762255944886	1.87918901737698	1.715733393999
O15530	-0.451857286978293	-0.790000268972576	-0.586900613388458	-0.443580260155611	0.0894325492989059	-1.70495101663881	-0.637427776740212	-1.04194653695373	-0.257844025101422	-0.446479577457765	-0.958325453231451	-1.24930228930267
O15540	0.75758648492943	0.491846651765023	0.384707886862666	0.648026147235399	0.594309719122087	0.50554600014189	-0.772432552667835	1.19181446121424	0.771716879416435	0.78929414634536	1.18810592480769	0.829134791495747
