C1	C2	C3	C4	C5	AD1	AD2	AD3	AD4	AD5
O00194	0.299377282519908	1.90454908329393	NA	0.387490844924513	-0.867505567149775	-0.853163520913624	-0.555597915527045	-0.409246495842852	-0.482343231615119	-0.876569567638595
O00217	-1.01969008483203	-0.96019550769844	-0.913703375346434	-0.868708378226568	-0.976857856720209	-0.924341473696328	-0.734585753563983	-0.971154679261696	-0.986067800519465	-1.02117684252921
O00231	0.416573731615825	0.0457609796380336	0.204170371380815	0.0918207947179555	0.664551533579522	-0.180777867859995	0.388986420704177	-0.321903174626277	0.218166263925367	0.0963893992428992
O00232	0	1.31945034435326	-0.0238110426852396	-0.353096016968509	-0.183816821678068	-0.0250359782427311	-0.068111485161677	-0.102795768236704	0.259410861670419	-0.642333873423458
O00244	-0.26625993958595	-0.243472764475078	-0.302860114327374	0.201753204356356	0.194937286968927	-0.290292596272788	NA	-0.26531322822768	-0.0462442646282877	-0.100324731789716
O00264	-0.750575891495753	-0.243472764475078	0.814025445188551	0.820933380252408	0.99301698418443	2.42768543249593	0.331890019836674	1.45199700445232	0.834672916585741	1.28958052017016
O00273	-0.597174009606582	-2.36088682760302	-0.470165757817229	-1.97584379125776	NA	-1.88080570324124	0.25342041717781	-3.29709329706715	-1.02155708884835	-2.65129842873283
O00303	-0.425731378464221	-0.634183470720937	-0.249617900559346	-0.551856665942974	-0.103399443964945	-0.234933454335914	0.172096756424218	-0.439047395573138	-0.426510872356816	-0.204919863698834
O00305	0.25893676078472	0.0683060751116053	3.34865188135806	-0.246662681573036	-0.0254568438197543	-1.07310560282157	0.569419269591827	-0.379794152641254	-0.345235592204061	-0.487715934384529
O00330	0.25893676078472	-1.031304316879	0.138049462106176	-0.246662681573036	-0.695130592773352	0.191714483924511	-0.70374175815739	-0.758226776924123	-0.882786526556538	0.0486672269586232
O00399	-0.425731378464221	-0.402905214526437	-0.984430382901141	0.180175815055249	0.644992095542122	0.237423268503066	0.0222504742646235	NA	0.492392797025556	0.211791568815906
O00401	0.895749456768198	0.921513374592653	0.745842932352491	-0.353096016968509	-0.662019864563881	0.76596248772927	0.768319565242083	0.865209258785115	1.55202775969491	0.844411091220406
O00408	0.634341273535911	0.676316735396393	1.02296974928082	0.820933380252408	1.74300006294542	0.326399114876019	0.0877035629804624	0.67996792760338	0.669924622677612	0.663622648408401
O00410	0.509845042416015	0.552333150141472	0.289555425023151	0.347470551306452	0.741313003071796	0.0247868598999209	0.569419269591827	0.438039935412675	-0.190861607224596	-0.0496504694803823
O00429	0.0896126553666967	-0.402905214526437	0.0235741129580758	-0.246662681573036	-0.156726353397119	-0.0758756788821461	0.109102331192641	-0.209967118178149	-0.166115277074873	-0.314165166627045
O00442	-0.0695941058593815	0.241160754320658	-0.3573263936379	-0.0955696028313616	NA	0.168541676200092	-0.0912842750564763	-0.237488120389645	-0.117411030216607	0.119907422256052
O00468	0.416573731615825	0.421318490886929	0.509637321259806	0.158397702972127	0.503676228166654	0.495349194858787	-2.10558190402275	-0.102795768236704	0.339735357491878	-0.517871093699391
O00471	0.358726848702974	0.220247906103068	-0.146593895027351	-2.52563384223654	0.905965989482118	-0.524918493491594	-0.114699716377227	0.329948378394485	-0.069721529355093	1.21577273141228
O00483	NA	0.0683060751116053	0.621587854513385	0.0232950197278105	0.941146202782748	1.10773855801783	0.671080148946557	NA	-0.65850807410043	0.343480997143346
O00499	-0.117196449095917	-0.118531312281436	0.115592622832943	0.484647116855293	-0.0511721371718264	1.07559541698872	0.213128260174139	0.240005008792568	0.786481384086139	0.700859946406365
O00533	0.133134539443496	1.12903706034909	-0.0721633087837844	0.853676993256568	0.171374934366348	0.454173730670308	-0.311411458670833	-0.409246495842852	0.299925428076263	-0.428493438586129
O00555	3.27892393195998	2.64413178440326	NA	1.31013340283045	-0.12992256211713	0.145151280244164	-0.045176369095412	-0.321903174626277	0.0453284761605074	1.06115479237335
O00560	NA	0.421318490886929	-1.1710763689343	-0.493325363146071	-0.382024521805377	NA	0.351084594461157	-0.530626456455359	0.510778544424175	1.17040009530156
O00567	0.319332255038238	-0.0466855061382947	0.471113239855372	1.04106739080589	0.354007865095412	0.515684482209357	-1.99375089132781	0.17037439815127	0.850513901916052	1.5383154579181
O00764	-0.165811683773181	-0.2692926303703	-0.713371803841077	-0.937570112199363	-0.323793574753626	-0.555863722082678	-0.829755614678321	-0.209967118178149	-0.426510872356816	-0.674460012594028
O14523	0.378172326330129	-0.791445085519576	0.528666972201481	0.465535744058785	0.419237254521199	0	0.586686955502801	-1.20376424474315	-2.68085335660939	-0.314165166627045
O14525	-0.34460463751317	-0.321814299298989	-0.913703375346434	-0.704926216027521	-0.0771511817231041	-0.818322968828475	0.351084594461157	-0.758226776924123	-0.241171615807559	-0.178350797897348
O14531	0.339114455063764	0.220247906103068	0.0469159648694677	0.244320380060409	0.194937286968927	-0.0503261331977744	0.720228373817387	-0.321903174626277	0.299925428076263	0.0963893992428992
O14548	0.616966058015323	0.302787178605493	0.675639905515346	0	0.440612357230663	0.515684482209357	1.91060443627193	-0.129164036787655	-0.141633618630907	-0.100324731789716
O14558	-0.453426624588771	-0.2692926303703	-0.223438862869574	0.244320380060409	0.241414455902596	-1.07310560282157	0.370115809023204	0.736985004295171	-0.510778544424175	0.143202522265708
O14561	-1.09223045780502	-2.06035304162521	-1.37369368958444	-1.31599355649497	-1.21083343902557	-0.434324551013125	-0.498983392522339	-1.16347303898296	-1.02155708884835	-1.38147168849619
O14576	-0.141374768158705	0.362812734134528	-0.0721633087837844	0.223133537122136	0.331886024574147	-0.10168999141237	0.846242230338318	-0.26531322822768	0.339735357491878	0.256476702572195
O14578	-1.67699466552759	0.93697064932643	0.0235741129580758	1.20058686196746	-0.0254568438197543	-0.10168999141237	-0.963297032992907	0.561908183418844	-0.510778544424175	-0.707011675902161
O14579	0.817225239702798	-0.0943336675525725	0.830768827983481	-0.169897438205295	2.16417818102023	NA	-0.114699716377227	0.262793821676862	0.897389531393105	0.468471388430272
O14594	0.217767541920086	0.570457587809434	0.138049462106176	0.596150579119421	0.375938172126526	0.976599918934638	0.0877035629804624	0.811053480422835	0	0.448076129052465
O14617	-0.190512787377777	-0.0943336675525725	0.880300502536037	0.244320380060409	-0.411649826063987	-0.154135273072148	-0.2858551323482	-0.0767007509081458	0.339735357491878	0.166278885712508
O14639	0.217767541920086	0.342976956063018	0.247247536374825	-0.326030626894868	-0.382024521805377	-0.716632977416105	0.516801448658504	1.16775025366343	0.973443478877553	-0.579314660277393
O14662	0.864662857094483	1.23975782793192	NA	1.47788940007548	-0.976857856720209	2.51088251502865	0.936300879596143	2.72414405213754	NA	0.385854713235384
O14672	-0.78253207436931	-0.727250569890704	-0.948802962579887	0.286127386858821	-0.0771511817231041	0.515684482209357	-0.416661671402409	-0.102795768236704	2.20471877032242	0.548400860842181
O14733	-0.34460463751317	-0.603975799310298	-1.05733394440296	NA	-0.183816821678068	0.145151280244164	-0.045176369095412	-0.293449237558483	0.154871542474019	0.567983551308517
O14735	0.175842882536088	0.112746943913065	0.830768827983481	NA	2.89016202179424	1.35096173337113	-0.471204722083289	-1.12381636683769	0.41733645829287	0.625812446473965
O14737	0.528050954120997	-0.167700272669049	0.225806857874107	-0.120084278833999	-1.01438350068933	-0.716632977416105	-0.0912842750564763	0.0744333984726961	-0.117411030216607	-0.178350797897348
O14745	-0.750575891495753	-0.727250569890704	-0.913703375346434	-0.071308969492592	0.309569275458329	-0.997613193248107	1.56113690046142	-0.350682306585397	-0.190861607224596	-1.02117684252921
O14773	-0.117196449095917	-0.0466855061382947	0.603292946578002	-0.551856665942974	-0.471960642924088	0.0977011052648407	-0.443766902832104	0.847286431255527	0.455172249384582	-0.98421953480786
O14775	-0.26625993958595	-0.2692926303703	0.0235741129580758	-0.0955696028313616	0.147591335780374	0.121539171069553	0.0877035629804624	-0.409246495842852	-0.069721529355093	-0.314165166627045
O14787	0.319332255038238	-0.348529671485821	0.412126488261756	0.136415098582759	-1.05247346116725	-0.154135273072148	0.569419269591827	0.755707370373305	-1.36845681289211	-0.231779307553515
O14807	0.668700264318374	1.14317076775166	-0.0721633087837844	0.737012919803093	0	1.05936696306615	0.388986420704177	0.373743336824422	0.238881457292676	0.166278885712508
O14810	0.546112944070396	0.440495812206135	0.675639905515346	0	0.375938172126526	1.94134414451546	NA	-0.209967118178149	0	0.256476702572195
O14818	0.634341273535911	0.362812734134528	0.39213329952948	-0.326030626894868	0.503676228166654	0.237423268503066	0.516801448658504	0.792739605973059	0.529017790287034	0.143202522265708
O14827	0.378172326330129	0.156349255522494	-0.948802962579887	0.069201003615673	0.482828911805191	-0.818322968828475	-0.416661671402409	-1.00846123771563	-1.13145082743289	-0.487715934384529
O14828	1.18535553481656	0.282427100144534	0.225806857874107	0.541062621797767	0.194937286968927	-0.127774615794289	-0.555597915527045	0.900676699158199	0.378864741861693	0.625812446473965
O14880	-0.84781736807334	-2.06035304162521	-1.29055607845511	-1.08168515249148	-1.60810516798075	1.65079475128694	-0.895529598022487	-0.155811339815869	-0.0462442646282877	-0.100324731789716
O14910	-0.141374768158705	0.156349255522494	0.566273774583757	-0.769070781032682	-0.5337425994447	-0.0250359782427311	0.213128260174139	0.025056392179791	-0.916698454139863	-0.579314660277393
O14936	0.067536833100707	0.199144070327488	0.115592622832943	-0.522408099459646	-0.183816821678068	-0.154135273072148	0.0442817284698919	-0.050873379499751	-0.215878394424872	-0.370664543420682
O14949	-0.657304580695563	-1.42391617827659	-1.13255228752986	-1.48633267570649	-1.4686423511227	-1.15095752842923	-1.59516035759112	-0.792487803899204	-1.32721221514706	-1.85555456447105
O14964	-0.78253207436931	-3.60642902390331	-0.879116209182309	-0.551856665942974	-0.5337425994447	0.145151280244164	-0.527111489356921	-0.561908183418844	-0.069721529355093	-0.258935546849696
O14972	0.111477222505172	-0.348529671485821	-0.913703375346434	-0.868708378226568	NA	-0.618931872151264	-0.186454136170814	-0.792487803899204	-0.372007982132363	-0.610622276659262
O14974	0.0896126553666967	0.362812734134528	0.471113239855372	-0.493325363146071	0.644992095542122	0.802328956472763	0.534478649123074	0.847286431255527	0.958433502176693	-0.947809762936023
O14980	0	-0.0943336675525725	0.204170371380815	0.446267074244272	2.62598676771151	-0.234933454335914	-0.389881061329698	0.025056392179791	0.0897767318738349	-0.126059151751848
O14994	0.175842882536088	0.0683060751116053	0.115592622832943	-0.0472971675476456	-0.502663256891693	0.191714483924511	-0.138362944746118	-0.237488120389645	-0.598267406797515	0.143202522265708
O15020	0.509845042416015	0.362812734134528	0.657759225888528	0.0463605281406408	-0.103399443964945	-0.10168999141237	0.815398234931725	0.025056392179791	-0.117411030216607	0.0486672269586232
O15067	0.299377282519908	-0.167700272669049	0.268495919205229	0.306754217794285	0.123582296881023	0.925586691851152	0.768319565242083	0.329948378394485	2.19596536292597	1.31849396719526
O15075	-0.481461698159475	-0.142985021496857	-0.84502671738296	-0.353096016968509	-0.471960642924088	0.348155225802455	0.130298264426799	-0.182743646142162	0	-0.126059151751848
O15083	-1.77423614210518	0.515652158439501	-1.25005630926019	-0.071308969492592	-1.13041606131244	-1.53495594624458	NA	-1.41549786361632	-1.54129460065697	0
O15085	-0.453426624588771	0.177845726411851	0.225806857874107	-0.902886067947289	1.31407076998593	0.710397532691369	-0.337263240396375	0.285378247836683	-0.426510872356816	NA
O15126	0.454340373783115	0.623993278412465	0.547544990847363	0.244320380060409	0.0252035376903085	0.237423268503066	0.620827377640001	0.240005008792568	1.55202775969491	-0.178350797897348
O15144	-0.190512787377777	0.515652158439501	0.814025445188551	0.158397702972127	-0.382024521805377	-0.10168999141237	0.213128260174139	-0.0253082194351124	0.0453284761605074	-0.100324731789716
O15145	-0.597174009606582	0.623993278412465	0.160295435925592	-0.902886067947289	-1.01438350068933	-0.404844220357143	-0.186454136170814	-0.93439276158797	-0.345235592204061	-0.876569567638595
O15173	0.416573731615825	0.793985627829573	0.728486233443235	-0.326030626894868	-0.832079330378572	0.78421208485956	-0.895529598022487	-0.350682306585397	0.0676604898279069	-0.314165166627045
O15212	-0.687973897959205	-0.348529671485821	-0.588649386261863	1.05602673989328	-0.323793574753626	-1.53495594624458	-0.2858551323482	-1.12381636683769	0.218166263925367	0.528660878004812
O15230	2.57027269984822	2.01343172203127	2.15182693004948	1.14382941148044	0.440612357230663	0.993374789509659	-1.99375089132781	2.85714640277486	-0.65850807410043	-0.399408902093842
O15239	-0.814941551526669	-1.10467092199548	-1.09464461794231	-1.76760614850302	-1.3797583316346	NA	-1.0331825398372	-2.4365184622173	-2.04087990397642	-1.60709926655391
O15240	0.971664407590628	-0.430580442991484	-0.0478638259762499	-0.769070781032682	0.760145317625149	1.71418389341407	1.02287249913879	0.240005008792568	0.111681331994164	-0.370664543420682
O15260	-0.117196449095917	-0.243472764475078	0.675639905515346	0.0918207947179555	-0.662019864563881	-1.35694746040062	-0.997966785044678	1.02102059860098	0.582879410512984	0.322016977300618
O15294	-0.657304580695563	0.570457587809434	0.528666972201481	0.180175815055249	0.309569275458329	-0.494352970543628	-1.88724722889208	-0.155811339815869	-0.318772716608552	-0.100324731789716
O15394	-0.117196449095917	0.156349255522494	-0.121522985891364	0.223133537122136	-0.12992256211713	-0.154135273072148	0.444661185672921	0.240005008792568	0.133378302449088	0.256476702572195
O15400	0.279246493000991	-0.603975799310298	0.0929208823119042	NA	0.664551533579522	0.348155225802455	1.51618756362304	0.217008076015805	-0.0934420861313046	-0.178350797897348
O15484	-4.49223330339749	-1.33987586385287	-2.35556141263075	-1.04481619891929	0.625280442448682	-1.31436422060708	-1.37788723207149	-2.18449363758394	-0.68923354542437	-0.487715934384529
O15498	-1.72509812288611	0.515652158439501	0	-0.169897438205295	0.331886024574147	1.18632737428811	-0.498983392522339	0.45911241518214	0.928115002717045	-0.548400860842181
O15511	-0.453426624588771	NA	-0.441448087358656	-0.195207200025248	0.287054152638428	-0.404844220357143	-0.162279260570847	-0.293449237558483	0	0.0726441454357838
O15530	0.911135574372348	NA	-1.78878350381702	1.62274777428925	-0.0254568438197543	NA	-0.79758017879556	0.67996792760338	0.133378302449088	-0.0748569945526411
O15540	1.27862684561675	0.588440977840609	0.39213329952948	-0.326030626894868	0.147591335780374	-0.207708496280223	0.846242230338318	-0.0767007509081458	0.0676604898279069	0.0963893992428992
O43169	1.94245020343038	1.69239524485854	1.5206666228983	2.18231745030335	-1.60810516798075	2.23220801905399	1.56113690046142	1.7454462420108	0.510778544424175	1.65383819631642
O43175	-0.814941551526669	-0.727250569890704	-1.25005630926019	-0.408183974290164	-0.323793574753626	-1.11172744416536	-0.498983392522339	-0.827221411646524	0.786481384086139	-0.610622276659262
O43181	0.528050954120997	0.302787178605493	0.431952368014421	0.158397702972127	0.544863064735559	0.729057236920984	0.784122841006642	0.541681997267658	0.61809569350495	0
O43236	-0.84781736807334	-0.727250569890704	-1.25005630926019	0.180175815055249	0.241414455902596	1.37976042252146	0.0660980401831738	0.0498659193392885	0.60055527629801	0.587411436278889
O43237	-0.750575891495753	-0.824223705413366	-0.681570268573767	0.484647116855293	0.194937286968927	0.672653494445947	-0.068111485161677	-0.691072220206499	0.565065987969125	1.09286638913755
O43242	-0.453426624588771	-0.217938206803759	-0.984430382901141	-0.642492378293645	-0.597069263827966	-0.434324551013125	-0.260587584254633	-0.72442564340982	-0.783964853355277	-0.707011675902161
O43272	-0.371328098057037	0.13465093688382	2.15182693004948	1.12942241114318	-0.183816821678068	-0.997613193248107	0.312529256351525	0.262793821676862	1.99440205465028	-0.0246998526345594
O43295	0.752403024603922	0.534065434799993	0.268495919205229	0.465535744058785	-0.0511721371718264	0.259966941518533	0.516801448658504	0.146729655062444	0.0676604898279069	0.996476989894646
O43301	-0.398367819910843	-0.2692926303703	-0.171932947313961	-0.0955696028313616	-0.323793574753626	0.535855109556109	0.109102331192641	-0.350682306585397	-0.069721529355093	-0.204919863698834
O43324	NA	-0.458591136936772	-0.121522985891364	-0.769070781032682	-1.3797583316346	1.50538664761177	0.687583206977399	0.45911241518214	0.818721540223376	0.913160039826704
O43390	2.78938862176024	0.874511334797733	-0.249617900559346	0.306754217794285	0.147591335780374	NA	-0.363417388995971	0.373743336824422	0.565065987969125	1.06115479237335
O43396	0.911135574372348	-0.634183470720937	0.0469159648694677	0.306754217794285	0.309569275458329	1.01003745275299	0.552017203451031	0.329948378394485	0.279757780039799	0.0726441454357838
O43399	0.133134539443496	0.497090982692957	0.76307339960736	0.136415098582759	-0.411649826063987	0.495349194858787	0.0222504742646235	-0.65815480196271	0.238881457292676	NA
O43426	0	0.13465093688382	0.225806857874107	0.069201003615673	0.194937286968927	0.214673714346373	0.312529256351525	0.025056392179791	-0.0462442646282877	0.0726441454357838
O43427	-0.215483853743957	-0.759124922914579	-0.171932947313961	-0.97277574053883	-1.21083343902557	-0.683638337876967	0.130298264426799	-1.0463288180361	-1.28669764874121	-1.05869840571173
O43488	-0.046159748325934	-0.727250569890704	-0.948802962579887	0.614228894177601	0.331886024574147	0.0247868598999209	0.0660980401831738	-0.0767007509081458	-0.916698454139863	-0.457926301157996
O43491	-0.240730849079737	-0.167700272669049	-0.558468356396172	0.327200899434398	0.331886024574147	0.214673714346373	0.213128260174139	0.351941065240695	0.94332444900495	0.587411436278889
O43504	-0.215483853743957	-0.0943336675525725	-0.197545940608542	0.136415098582759	NA	0.282308426402981	-0.337263240396375	0.285378247836683	4.2597953660739	0.42751019606437
O43526	3.10959982654196	4.69888489660286	-0.558468356396172	-0.408183974290164	NA	-0.262459246745797	NA	0.736985004295171	-0.166115277074873	-0.428493438586129
O43581	0.238444876072636	0.112746943913065	0.225806857874107	0.158397702972127	0.0993435029233	0.575712901739861	-0.389881061329698	-0.321903174626277	-0.0230053518821929	0.234235694215136
O43615	1.14418631595193	-3.39620653029959	-0.681570268573767	-0.0955696028313616	-0.411649826063987	-0.853163520913624	-1.50570226002582	-1.24471062070021	-0.241171615807559	-1.05869840571173
O43670	-0.750575891495753	-0.634183470720937	-0.146593895027351	-0.493325363146071	NA	0.0736327164173997	0.534478649123074	0.0498659193392885	-0.241171615807559	-0.642333873423458
O43674	-1.01969008483203	1.22620439343954	0.0469159648694677	0.114224125169482	1.07717537797479	1.29234587915597	-0.068111485161677	-0.102795768236704	1.46921204660087	0.364759178984523
O43676	0.702550214254351	1.65882292619117	3.16285623168797	2.75217018543243	-0.695130592773352	1.83631908287787	NA	2.45408408049209	0.669924622677612	0.755678902860784
O43678	-0.318190125631799	-2.17591981988034	-2.4204744815505	-2.26524015258289	-2.80816996492838	0.474846537006132	-1.99375089132781	-2.30735442542965	-1.98572028924749	-2.25188952663899
O43681	-0.0695941058593815	-0.375557511248895	-0.0238110426852396	-0.0235291444508999	0.0252035376903085	0.326399114876019	0.172096756424218	0.146729655062444	0.259410861670419	-0.100324731789716
O43707	0.217767541920086	-0.515652158439501	0.0700300877659489	-0.144858374213775	-0.323793574753626	0.282308426402981	0.534478649123074	-0.129164036787655	0.60055527629801	0.913160039826704
O43747	-0.78253207436931	0.199144070327488	0.0469159648694677	-0.353096016968509	-0.411649826063987	0.0977011052648407	0.0660980401831738	-1.95541336018895	-0.241171615807559	0.143202522265708
O43761	0.358726848702974	1.42160416812217	2.25464766855678	-0.326030626894868	NA	1.21708157808198	1.95768310596157	0.395358462137952	0.547112850880426	0.567983551308517
O43765	-0.657304580695563	-0.791445085519576	-0.913703375346434	0.201753204356356	-0.156726353397119	0.259966941518533	-0.2858551323482	-0.409246495842852	-0.751950160231734	-0.314165166627045
O43768	1.04513793550001	-0.458591136936772	0.371969953954039	0.426838496628284	0.5853908835723	0.168541676200092	0.552017203451031	0.351941065240695	1.06149330516613	0.663622648408401
O43776	-0.750575891495753	-0.664791255362007	-0.470165757817229	-0.769070781032682	-0.411649826063987	0	-1.06896177055905	0.0498659193392885	0.547112850880426	-0.548400860842181
O43809	-1.36595581280732	0.13465093688382	-1.83973554939821	-0.937570112199363	NA	-1.72667043016909	-0.114699716377227	-2.06734941663708	-1.20775833495578	-0.773437737142374
O43813	-0.0695941058593815	0.421318490886929	0.160295435925592	0.754039396062682	0.565208030656222	0.515684482209357	0.25342041717781	0.217008076015805	0.703836550260937	0.791557126195812
O43815	-0.0229633071596515	0.421318490886929	0.289555425023151	0.614228894177601	0.264337097770803	-0.154135273072148	NA	0.67996792760338	0.802658223462198	-0.579314660277393
O43837	0.616966058015323	-0.402905214526437	0.0235741129580758	-0.169897438205295	0.171374934366348	0.653564827347519	0.444661185672921	0.0987635069467879	-0.318772716608552	-0.231779307553515
O43865	-0.190512787377777	0.497090982692957	0.797162891406709	-0.0235291444508999	0.0748705140933022	0.237423268503066	0.720228373817387	0.900676699158199	0.737253395492449	0.963488378474356
O43920	-0.190512787377777	0	-0.302860114327374	-0.246662681573036	-0.0771511817231041	0	-0.643301478507507	-0.050873379499751	-0.215878394424872	-0.231779307553515
O60245	0.238444876072636	-0.634183470720937	NA	0	0.544863064735559	-0.46415794791119	0.534478649123074	-3.03178006883947	0.0676604898279069	0.791557126195812
O60256	-0.627041491511932	-0.0943336675525725	-0.385036403144953	0.136415098582759	-0.12992256211713	0.412306209562013	-0.613683108899566	-0.209967118178149	-0.292612280498808	0.0486672269586232
O60262	-1.72509812288611	-0.321814299298989	-0.778284872760827	-2.39181855532193	-3.04958442083098	-0.783962991427338	0.921540732186396	-3.03178006883947	-0.568731342226595	-2.65129842873283
O60268	0.668700264318374	-0.402905214526437	0.182334467455075	-0.522408099459646	-0.695130592773352	0.454173730670308	0.0877035629804624	-0.155811339815869	0.238881457292676	0.143202522265708
O60271	-0.215483853743957	0.982731628964464	-0.3573263936379	0.0232950197278105	-0.156726353397119	-0.404844220357143	0.407699117465863	0.025056392179791	0.133378302449088	-0.178350797897348
O60282	-0.292077500495929	-0.544719887071168	-0.171932947313961	-0.272820832663581	-0.156726353397119	0.0977011052648407	0.370115809023204	0.122860787845707	-0.292612280498808	-0.0246998526345594
O60291	0.238444876072636	0.241160754320658	0	-0.120084278833999	NA	NA	0	-0.0253082194351124	0.279757780039799	0.606686944112446
O60313	-0.292077500495929	-0.430580442991484	0.0469159648694677	-0.551856665942974	-0.411649826063987	-0.127774615794289	0.109102331192641	-0.409246495842852	-0.0934420861313046	-0.517871093699391
O60331	-0.117196449095917	0.0457609796380336	-0.121522985891364	0.244320380060409	0.905965989482118	1.17080670808641	0.273297474399887	1.19922749649622	0.111681331994164	0.682311823267602
O60359	-1.28434607220749	-0.375557511248895	-0.0478638259762499	NA	-1.3797583316346	2.02007490550597	0.0222504742646235	-1.32865661530291	-0.510778544424175	-0.707011675902161
O60361	2.93937422976088	3.28859552482489	4.5064328359906	3.75381455737211	3.47953177435051	3.74674533567506	NA	4.24659985439491	2.51473807953452	3.10673636453932
O60493	-0.657304580695563	-0.295404252336434	0.289555425023151	-0.493325363146071	-0.939880051974438	-0.0758756788821461	-0.416661671402409	-0.0253082194351124	-0.53957154349768	-0.399408902093842
O60502	-0.318190125631799	-1.06769646988844	-1.05733394440296	1.1149262028052	0.0252035376903085	0.259966941518533	0.151295171875266	0.480010017585135	0.61809569350495	-0.0748569945526411
O60506	0.111477222505172	0.241160754320658	0.584855664386707	-0.835022470918448	-0.382024521805377	-0.262459246745797	NA	-0.321903174626277	0	-0.0496504694803823
O60641	1.31746341514145	1.17118146169695	0.621587854513385	-0.071308969492592	-0.156726353397119	1.21708157808198	0.233365088004934	0.122860787845707	-0.0230053518821929	0.719269130988948
O60645	-0.046159748325934	0.952325217157523	-0.913703375346434	0.180175815055249	0.397680233857172	-0.290292596272788	0.151295171875266	0.0987635069467879	0.786481384086139	0.448076129052465
O60664	-0.0229633071596515	-0.515652158439501	-1.05733394440296	0.223133537122136	-0.5337425994447	-0.180777867859995	0.407699117465863	0.935651520243267	0.436332527850733	0.488698783687912
O60669	-0.915023090409029	NA	0.0235741129580758	-1.23525692936474	-0.695130592773352	-0.555863722082678	-0.0912842750564763	-1.20376424474315	-1.09423027979192	-1.2147898821089
O60716	-0.292077500495929	0.177845726411851	-0.0721633087837844	-0.642492378293645	-0.103399443964945	-0.346910007647631	-0.416661671402409	-0.293449237558483	0	0.278518237316032
O60739	0.472992149443069	0.401980688026176	0.780179458071547	0.136415098582759	0.644992095542122	0.710397532691369	1.26412885614751	1.13587455414442	1.0758445323933	0.234235694215136
O60741	0.279246493000991	0.421318490886929	-0.0967146041870602	-0.326030626894868	0.625280442448682	NA	1.98546177640062	-2.50367301893493	1.25465716377383	-0.399408902093842
